Sample Collection Date,Sample ID No.,Host Group,Host Species,Sample Location - County,Sample Location - State,Sample Location - Site,Isolate_ID_No.,Genbank,CFU,Fungus Classification - Phylum,Fungus Classification - Class,Fungus Classification - Order,Fungus Classification - Family,Fungus Classification -Genus,Fungus Classification - Species,OTU (cluster)
20150223,44797-157,Tolerant,Myotis austroriparius,Conecuh,AL,AL2,44797_157_3SD,MK794441,25,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20150223,44797-158,Tolerant,Myotis grisescens,Conecuh,AL,AL2,44797_158_1DTM,MK794442,200,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Cutaneotrichosporon,moniliiforme,cluster44
20150223,44797-158,Tolerant,Myotis grisescens,Conecuh,AL,AL2,44797_158_1SD,MK794443,22,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20150223,44797-159,Tolerant,Myotis austroriparius,Conecuh,AL,AL2,44797_159_1LNA,MK794444,100,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Cutaneotrichosporon,moniliiforme,cluster44
20150223,44797-159,Tolerant,Myotis austroriparius,Conecuh,AL,AL2,44797_159_1SD,MK794445,100,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20150223,44797-160,Tolerant,Myotis austroriparius,Conecuh,AL,AL2,44797_160_1DTM,MK794446,58,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Cutaneotrichosporon,moniliiforme,cluster44
20150223,44797-160,Tolerant,Myotis austroriparius,Conecuh,AL,AL2,44797_160_1LNA,MK794447,100,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Cutaneotrichosporon,moniliiforme,cluster44
20150223,44797-160,Tolerant,Myotis austroriparius,Conecuh,AL,AL2,44797_160_1SD,MK794448,100,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20150223,44797-162,Susceptible,Perimyotis subflavus,Conecuh,AL,AL2,44797_162_1SD,MK794449,2,Ascomycota,Leotiomycetes,Thelebolales,Pseudeurotiaceae,Pseudogymnoascus,NA,cluster9
20150223,44797-163,Tolerant,Myotis austroriparius,Conecuh,AL,AL2,44797_163_1DTM,MK794450,16,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Cutaneotrichosporon,moniliiforme,cluster44
20150223,44797-163,Tolerant,Myotis austroriparius,Conecuh,AL,AL2,44797_163_1LNA,MK794451,25,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Cutaneotrichosporon,moniliiforme,cluster44
20150223,44797-163,Tolerant,Myotis austroriparius,Conecuh,AL,AL2,44797_163_1SD,MK794452,28,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20150223,44797-164,Tolerant,Myotis austroriparius,Conecuh,AL,AL2,44797_164_1DTM,MK794453,100,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Cutaneotrichosporon,moniliiforme,cluster44
20150223,44797-164,Tolerant,Myotis austroriparius,Conecuh,AL,AL2,44797_164_1LNA,,100,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Cutaneotrichosporon,moniliiforme,cluster44
20150223,44797-164,Tolerant,Myotis austroriparius,Conecuh,AL,AL2,44797_164_1SD,MK794454,500,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20150223,44797-164,Tolerant,Myotis austroriparius,Conecuh,AL,AL2,44797_164_2SD,MK794455,100,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20150223,44797-164,Tolerant,Myotis austroriparius,Conecuh,AL,AL2,44797_164_3SD,MK794456,7,Ascomycota,Dothideomycetes,Capnodiales,Cladosporiaceae,Cladosporium,delicatulum,cluster0
20150223,44797-165,Tolerant,Myotis austroriparius,Conecuh,AL,AL2,44797_165_1SD,MK794457,100,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20150223,44797-165,Tolerant,Myotis austroriparius,Conecuh,AL,AL2,44797_165_2SD,MK794458,100,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20150223,44797-166,Tolerant,Myotis austroriparius,Conecuh,AL,AL2,44797_166_1DTM,MK794459,7,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Cutaneotrichosporon,moniliiforme,cluster44
20150223,44797-166,Tolerant,Myotis austroriparius,Conecuh,AL,AL2,44797_166_1LNA,,10,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Cutaneotrichosporon,moniliiforme,cluster44
20150223,44797-166,Tolerant,Myotis austroriparius,Conecuh,AL,AL2,44797_166_1SD,MK794460,13,Ascomycota,Dothideomycetes,Dothideales,Dothioraceae,NA,NA,cluster168
20150223,44797-166,Tolerant,Myotis austroriparius,Conecuh,AL,AL2,44797_166_2SD,MK794461,500,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20150223,44797-167,Tolerant,Myotis austroriparius,Conecuh,AL,AL2,44797_167_1DTM,MK794462,4,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Cutaneotrichosporon,moniliiforme,cluster44
20150223,44797-167,Tolerant,Myotis austroriparius,Conecuh,AL,AL2,44797_167_1LNA,,39,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Cutaneotrichosporon,moniliiforme,cluster44
20150223,44797-167,Tolerant,Myotis austroriparius,Conecuh,AL,AL2,44797_167_1SD,MK794463,500,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20150223,44797-167,Tolerant,Myotis austroriparius,Conecuh,AL,AL2,44797_167_2SD,MK794464,7,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Cutaneotrichosporon,moniliiforme,cluster44
20150223,44797-168,Tolerant,Myotis austroriparius,Conecuh,AL,AL2,44797_168_1DTM,MK794465,500,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Cutaneotrichosporon,moniliiforme,cluster44
20150223,44797-168,Tolerant,Myotis austroriparius,Conecuh,AL,AL2,44797_168_1LNA,,500,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Cutaneotrichosporon,moniliiforme,cluster44
20150223,44797-168,Tolerant,Myotis austroriparius,Conecuh,AL,AL2,44797_168_1SD,MK794466,500,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20150223,44797-168,Tolerant,Myotis austroriparius,Conecuh,AL,AL2,44797_168_2SD,MK794467,100,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20150223,44797-169,Tolerant,Myotis grisescens,Conecuh,AL,AL2,44797_169_1LNA,MK794468,2,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Cutaneotrichosporon,moniliiforme,cluster44
20150223,44797-169,Tolerant,Myotis grisescens,Conecuh,AL,AL2,44797_169_1SD,MK794469,500,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20150223,44797-170,Susceptible,Perimyotis subflavus,Conecuh,AL,AL2,44797_170_1SD,MK794470,3,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20150223,44797-171,Tolerant,Myotis austroriparius,Conecuh,AL,AL2,44797_171_1DTM,MK794471,1,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,NA,cluster24
20150223,44797-171,Tolerant,Myotis austroriparius,Conecuh,AL,AL2,44797_171_1LNA,,100,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Cutaneotrichosporon,moniliiforme,cluster44
20150223,44797-171,Tolerant,Myotis austroriparius,Conecuh,AL,AL2,44797_171_1SD,MK794472,500,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20150223,44797-171,Tolerant,Myotis austroriparius,Conecuh,AL,AL2,44797_171_2DTM,MK794473,100,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Cutaneotrichosporon,moniliiforme,cluster44
20150223,44797-171,Tolerant,Myotis austroriparius,Conecuh,AL,AL2,44797_171_2SD,MK794474,100,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20150223,44797-171,Tolerant,Myotis austroriparius,Conecuh,AL,AL2,44797_171_3SD,MK794475,100,Ascomycota,Dothideomycetes,Dothideales,Aureobasidiaceae,Aureobasidium,NA,cluster43
20150223,44797-172,Tolerant,Myotis austroriparius,Conecuh,AL,AL2,44797_172_1SD,MK794476,500,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20150223,44797-172,Tolerant,Myotis austroriparius,Conecuh,AL,AL2,44797_172_2SD,MK794477,1,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Cutaneotrichosporon,moniliiforme,cluster44
20150223,44797-173,Tolerant,Myotis austroriparius,Conecuh,AL,AL2,44797_173_1DTM,MK794478,500,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Cutaneotrichosporon,moniliiforme,cluster44
20150223,44797-173,Tolerant,Myotis austroriparius,Conecuh,AL,AL2,44797_173_1LNA,,500,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Cutaneotrichosporon,moniliiforme,cluster44
20150223,44797-173,Tolerant,Myotis austroriparius,Conecuh,AL,AL2,44797_173_1SD,MK794479,2,Ascomycota,Dothideomycetes,Capnodiales,Cladosporiaceae,Cladosporium,delicatulum,cluster0
20150223,44797-173,Tolerant,Myotis austroriparius,Conecuh,AL,AL2,44797_173_2SD,MK794480,500,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20150223,44797-173,Tolerant,Myotis austroriparius,Conecuh,AL,AL2,44797_173_3SD,MK794481,100,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20150223,44797-174,Tolerant,Myotis austroriparius,Conecuh,AL,AL2,44797_174_1DTM,MK794482,16,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20150223,44797-174,Tolerant,Myotis austroriparius,Conecuh,AL,AL2,44797_174_1LNA,,100,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Cutaneotrichosporon,moniliiforme,cluster44
20150223,44797-174,Tolerant,Myotis austroriparius,Conecuh,AL,AL2,44797_174_1SD,MK794483,500,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,NA,cluster2
20150223,44797-174,Tolerant,Myotis austroriparius,Conecuh,AL,AL2,44797_174_2DTM,MK794484,100,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Cutaneotrichosporon,moniliiforme,cluster44
20150223,44797-174,Tolerant,Myotis austroriparius,Conecuh,AL,AL2,44797_174_2SD,MK794485,100,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20150223,44797-175,Tolerant,Myotis austroriparius,Covington,AL,AL3,44797_175_1LNA,MK794486,3,Ascomycota,Eurotiomycetes,Onygenales,Gymnoascaceae,Gymnoascus,NA,cluster136
20150223,44797-175,Tolerant,Myotis austroriparius,Covington,AL,AL3,44797_175_1SD,MK794487,1,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Mrakiaceae,Udeniomyces,pyricola,cluster38
20150223,44797-175,Tolerant,Myotis austroriparius,Covington,AL,AL3,44797_175_2SD,MK794488,500,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20150223,44797-176,Susceptible,Perimyotis subflavus,Covington,AL,AL3,44797_176_1LNA,MK794489,7,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Lecanicillium,NA,cluster49
20150223,44797-176,Susceptible,Perimyotis subflavus,Covington,AL,AL3,44797_176_2SD,MK794490,1,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20150223,44797-177,Tolerant,Myotis austroriparius,Covington,AL,AL3,44797_177_1SD,MK794491,100,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20150223,44797-177,Tolerant,Myotis austroriparius,Covington,AL,AL3,44797_177_2SD,MK794492,3,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,toxicarium,cluster41
20150223,44797-178,Tolerant,Myotis austroriparius,Covington,AL,AL3,44797_178_1SD,MK794493,3,Ascomycota,Dothideomycetes,Capnodiales,Cladosporiaceae,Cladosporium,delicatulum,cluster0
20150223,44797-178,Tolerant,Myotis austroriparius,Covington,AL,AL3,44797_178_2SD,MK794494,500,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20150223,44797-180,Tolerant,Myotis austroriparius,Covington,AL,AL3,44797_180_1SD,MK794495,500,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20150223,44797-181,Tolerant,Myotis austroriparius,Covington,AL,AL3,44797_181_1SD,MK794496,22,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Cystofilobasidiaceae,Cystofilobasidium,macerans,cluster130
20150223,44797-181,Tolerant,Myotis austroriparius,Covington,AL,AL3,44797_181_2SD,MK794497,100,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20150223,44797-183,Tolerant,Myotis austroriparius,Covington,AL,AL3,44797_183_1DTM,MK794498,1,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Lecanicillium,muscarium,cluster180
20150223,44797-183,Tolerant,Myotis austroriparius,Covington,AL,AL3,44797_183_1SD,MK794499,500,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20150223,44797-185,Tolerant,Myotis austroriparius,Covington,AL,AL3,44797_185_1SD,MK794500,500,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20150223,44797-187,Tolerant,Myotis austroriparius,Covington,AL,AL3,44797_187_1LNA,MK794501,1,Ascomycota,Eurotiomycetes,Onygenales,Gymnoascaceae,Gymnoascus,NA,cluster136
20150223,44797-187,Tolerant,Myotis austroriparius,Covington,AL,AL3,44797_187_1SD,MK794502,86,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20150223,44797-188,Tolerant,Myotis austroriparius,Covington,AL,AL3,44797_188_1DTM,MK794503,1,Ascomycota,Sordariomycetes,Ophiostomatales,Ophiostomataceae,Sporothrix,inflata,cluster53
20150223,44797-188,Tolerant,Myotis austroriparius,Covington,AL,AL3,44797_188_1SD,MK794504,28,Mucoromycota,Mucoromycetes,Mucorales,Mucoraceae,NA,NA,cluster85
20150223,44797-188,Tolerant,Myotis austroriparius,Covington,AL,AL3,44797_188_2SD,MK794505,46,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20150223,44797-189,Tolerant,Myotis austroriparius,Covington,AL,AL3,44797_189_1SD,MK794506,100,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20150310,44797-190,Tolerant,Myotis austroriparius,Jackson,AL,AL4,44797_190_1SD,MK794507,100,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20150310,44797-190,Tolerant,Myotis austroriparius,Jackson,AL,AL4,44797_190_2SD,MK794508,2,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,NA,cluster24
20150310,44797-190,Tolerant,Myotis austroriparius,Jackson,AL,AL4,44797_190_3SD,MK794509,13,Ascomycota,Dothideomycetes,Capnodiales,Cladosporiaceae,Cladosporium,NA,cluster0
20150310,44797-191,Tolerant,Myotis austroriparius,Jackson,AL,AL4,44797_191_1DTM,MK794510,500,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20150310,44797-191,Tolerant,Myotis austroriparius,Jackson,AL,AL4,44797_191_1LNA,MK794511,500,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20150310,44797-191,Tolerant,Myotis austroriparius,Jackson,AL,AL4,44797_191_1SD,MK794512,1,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,NA,cluster24
20150310,44797-191,Tolerant,Myotis austroriparius,Jackson,AL,AL4,44797_191_2SD,MK794513,500,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20150310,44797-191,Tolerant,Myotis austroriparius,Jackson,AL,AL4,44797_191_3SD,MK794514,12,Ascomycota,Dothideomycetes,Capnodiales,Cladosporiaceae,Cladosporium,delicatulum,cluster0
20150310,44797-192,Tolerant,Myotis austroriparius,Jackson,AL,AL4,44797_192_1SD,MK794515,35,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20150310,44797-193,Tolerant,Myotis austroriparius,Jackson,AL,AL4,44797_193_1DTM,MK794516,2,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,NA,cluster24
20150310,44797-193,Tolerant,Myotis austroriparius,Jackson,AL,AL4,44797_193_1SD,MK794517,2,Ascomycota,Dothideomycetes,Capnodiales,Cladosporiaceae,Cladosporium,delicatulum,cluster0
20150310,44797-193,Tolerant,Myotis austroriparius,Jackson,AL,AL4,44797_193_2DTM,MK794518,100,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20150310,44797-193,Tolerant,Myotis austroriparius,Jackson,AL,AL4,44797_193_2SD,MK794519,500,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,NA,cluster2
20150310,44797-193,Tolerant,Myotis austroriparius,Jackson,AL,AL4,44797_193_3SD,MK794520,2,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,NA,cluster24
20150310,44797-194,Tolerant,Myotis austroriparius,Jackson,AL,AL4,44797_194_1DTM,MK794521,100,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20150310,44797-194,Tolerant,Myotis austroriparius,Jackson,AL,AL4,44797_194_1LNA,MK794522,12,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20150310,44797-194,Tolerant,Myotis austroriparius,Jackson,AL,AL4,44797_194_1SD,MK794523,9,Ascomycota,Dothideomycetes,Capnodiales,Cladosporiaceae,Cladosporium,delicatulum,cluster0
20150310,44797-194,Tolerant,Myotis austroriparius,Jackson,AL,AL4,44797_194_2SD,MK794524,500,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,NA,cluster2
20150310,44797-195,Tolerant,Myotis austroriparius,Jackson,AL,AL4,44797_195_1LNA,MK794525,12,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20150310,44797-195,Tolerant,Myotis austroriparius,Jackson,AL,AL4,44797_195_1SD,MK794526,13,Ascomycota,Dothideomycetes,Capnodiales,Cladosporiaceae,Cladosporium,delicatulum,cluster0
20150310,44797-195,Tolerant,Myotis austroriparius,Jackson,AL,AL4,44797_195_2SD,MK794527,500,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20150310,44797-195,Tolerant,Myotis austroriparius,Jackson,AL,AL4,44797_195_3SD,MK794528,3,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,NA,cluster24
20150310,44797-196,Tolerant,Myotis austroriparius,Jackson,AL,AL4,44797_196_1SD,MK794529,2,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,NA,NA,cluster113
20150310,44797-196,Tolerant,Myotis austroriparius,Jackson,AL,AL4,44797_196_2SD,MK794530,100,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20150310,44797-197,Tolerant,Myotis austroriparius,Jackson,AL,AL4,44797_197_1SD,MK794531,4,Ascomycota,Dothideomycetes,Capnodiales,Cladosporiaceae,Cladosporium,delicatulum,cluster0
20150310,44797-197,Tolerant,Myotis austroriparius,Jackson,AL,AL4,44797_197_2SD,MK794532,500,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20160128,45704-142,Tolerant,Eptesicus fuscus,Centre,PA,PA1,45704_142_0DTM,MK794533,4,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20160128,45704-142,Tolerant,Eptesicus fuscus,Centre,PA,PA1,45704_142_0LNA,MK794534,1,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20160128,45704-142,Tolerant,Eptesicus fuscus,Centre,PA,PA1,45704_142_1DTM,MK794535,1,Ascomycota,Sordariomycetes,Sordariales,Cephalothecaceae,Cryptendoxyla,hypophloia,cluster67
20160128,45704-142,Tolerant,Eptesicus fuscus,Centre,PA,PA1,45704_142_1SD,MK794536,60,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20160128,45704-142,Tolerant,Eptesicus fuscus,Centre,PA,PA1,45704_142_2SD,MK794537,2,Ascomycota,Dothideomycetes,Capnodiales,Cladosporiaceae,Cladosporium,NA,cluster0
20160128,45704-142,Tolerant,Eptesicus fuscus,Centre,PA,PA1,45704_142_3SD,MK794538,30,Basidiomycota,Microbotryomycetes,Leucosporidiales,Leucosporidiaceae,Leucosporidium,NA,cluster52
20160128,45704-142,Tolerant,Eptesicus fuscus,Centre,PA,PA1,45704_142_4SD,MK794539,1,Ascomycota,Sordariomycetes,Microascales,Microascaceae,Acaulium,caviariforme,cluster57
20160128,45704-144,Tolerant,Myotis leibii,Centre,PA,PA1,45704_144_0DTM,MK794540,1,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,NA,cluster25
20160128,45704-144,Tolerant,Myotis leibii,Centre,PA,PA1,45704_144_0LNA,MK794541,1,Ascomycota,Eurotiomycetes,Onygenales,incertae sedis,Chrysosporium,carmichaelii,cluster95
20160128,45704-144,Tolerant,Myotis leibii,Centre,PA,PA1,45704_144_1LNA,,1,Ascomycota,Sordariomycetes,Microascales,incertae sedis,Wardomyces,humicola,cluster79
20160128,45704-144,Tolerant,Myotis leibii,Centre,PA,PA1,45704_144_1SD,MK794542,2,Ascomycota,Leotiomycetes,Thelebolales,Pseudeurotiaceae,Pseudogymnoascus,NA,cluster26
20160128,45704-144,Tolerant,Myotis leibii,Centre,PA,PA1,45704_144_2SD,MK794543,1,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,NA,cluster24
20160128,45704-144,Tolerant,Myotis leibii,Centre,PA,PA1,45704_144_4aSD,MK794544,4,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20160128,45704-144,Tolerant,Myotis leibii,Centre,PA,PA1,45704_144_4SD,MK794545,23,Ascomycota,Dothideomycetes,Dothideales,Aureobasidiaceae,Aureobasidium,pullulans,cluster43
20160128,45704-144,Tolerant,Myotis leibii,Centre,PA,PA1,45704_144_6SD,MK794546,3,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20160128,45704-144,Tolerant,Myotis leibii,Centre,PA,PA1,45704_144_7SD,MK794547,1,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,NA,cluster25
20160128,45704-146,Tolerant,Myotis leibii,Centre,PA,PA1,45704_146_0LNA,MK794548,1,Ascomycota,Eurotiomycetes,Onygenales,NA,NA,NA,cluster166
20160128,45704-146,Tolerant,Myotis leibii,Centre,PA,PA1,45704_146_0SD,MK794549,1,Ascomycota,Leotiomycetes,Helotiales,Sclerotiniaceae,NA,NA,cluster148
20160128,45704-146,Tolerant,Myotis leibii,Centre,PA,PA1,45704_146_1SD,MK794550,5,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20160226,45704-161,Tolerant,Myotis leibii,Fayette,PA,PA2,45704_161_0DTM,MK794551,2,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,NA,cluster11
20170128,46372-1303,Susceptible,Perimyotis subflavus,Woodward,OK,OK1,46372_1303_0SD,,1,Ascomycota,Eurotiomycetes,Onygenales,incertae sedis,Chrysosporium,vallenarense,cluster200
20170128,46372-1304,Susceptible,Perimyotis subflavus,Woodward,OK,OK1,46372_1304_1SD,,100,Ascomycota,Dothideomycetes,Dothideales,Aureobasidiaceae,Aureobasidium,NA,cluster43
20170128,46372-1306,Susceptible,Perimyotis subflavus,Woodward,OK,OK1,46372_1306_0SD,MK794552,1,Ascomycota,Leotiomycetes,Helotiales,Myxotrichaceae,Oidiodendron,NA,cluster156
20170128,46372-1308,Susceptible,Perimyotis subflavus,Woodward,OK,OK1,46372_1308_0LNA,,1,Ascomycota,Eurotiomycetes,NA,NA,NA,NA,cluster201
20170128,46372-1309,Susceptible,Perimyotis subflavus,Woodward,OK,OK1,46372_1309_0SD,MK794553,1,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,NA,cluster48
20170128,46372-1310,Susceptible,Perimyotis subflavus,Woodward,OK,OK1,46372_1310_1SD,MK794554,9,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20170315,46373-1357,Resistant,Corynorhinus rafinesquii,Columbia,AR,AR2,46373_1357_0DPYA,MK794555,7,Ascomycota,Eurotiomycetes,Onygenales,NA,NA,NA,cluster103
20170315,46373-1357,Resistant,Corynorhinus rafinesquii,Columbia,AR,AR2,46373_1357_1LNA,MK794556,2,Ascomycota,Eurotiomycetes,Onygenales,NA,NA,NA,cluster103
20170315,46373-1358,Resistant,Corynorhinus rafinesquii,Columbia,AR,AR2,46373_1358_2DPYA,MK794557,1,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,alpina,cluster172
20170315,46373-1360,Resistant,Corynorhinus rafinesquii,Columbia,AR,AR1,46373_1360_1LNA,MK794558,13,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
20170315,46373-1363,Resistant,Corynorhinus rafinesquii,Columbia,AR,AR1,46373_1363_1LNA,MK794559,2,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
