,Sample Collection Date,Sample ID No.,Host Species,Sample Location - County,Sample Location - State,Sample Location - Site,Isolate_ID_No.,Genbank,CFU,Fungus Classification - Phylum,Fungus Classification - Class,Fungus Classification - Order,Fungus Classification - Family,Fungus Classification -Genus,Fungus Classification - Species,OTU (cluster)
471,20150218,44797-092,Eptesicus fuscus,Iowa,WI,WI7,44797_092_3DTM,MK794263,1,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Metacordyceps,chlamydosporia,cluster186
472,20150218,44797-092,Eptesicus fuscus,Iowa,WI,WI7,44797_092_3SD,MK794264,29,Ascomycota,Leotiomycetes,Thelebolales,Pseudeurotiaceae,Pseudogymnoascus,,cluster26
473,20150218,44797-092,Eptesicus fuscus,Iowa,WI,WI7,44797_092_4DTM,MK794265,1,Ascomycota,Leotiomycetes,Thelebolales,Pseudeurotiaceae,Pseudogymnoascus,,cluster26
474,20150218,44797-093,Eptesicus fuscus,Iowa,WI,WI7,44797_093_1DTM,MK794266,3,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
475,20150218,44797-093,Eptesicus fuscus,Iowa,WI,WI7,44797_093_1LNA,MK794267,1,Ascomycota,Leotiomycetes,Thelebolales,Pseudeurotiaceae,Pseudogymnoascus,appendiculatus,cluster9
476,20150218,44797-093,Eptesicus fuscus,Iowa,WI,WI7,44797_093_1SD,MK794268,20,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
477,20150218,44797-093,Eptesicus fuscus,Iowa,WI,WI7,44797_093_2SD,MK794269,500,Basidiomycota,Microbotryomycetes,Leucosporidiales,Leucosporidiaceae,Leucosporidium,,cluster52
478,20150218,44797-093,Eptesicus fuscus,Iowa,WI,WI7,44797_093_3SD,MK794270,3,Ascomycota,Leotiomycetes,Thelebolales,Pseudeurotiaceae,Pseudogymnoascus,,cluster9
479,20150218,44797-094,Eptesicus fuscus,Iowa,WI,WI7,44797_094_1SD,MK794271,88,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
480,20150218,44797-094,Eptesicus fuscus,Iowa,WI,WI7,44797_094_2SD,MK794272,2,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,,cluster24
481,20150218,44797-095,Eptesicus fuscus,Iowa,WI,WI7,44797_095_1DTM,MK794273,1,Ascomycota,Dothideomycetes,Capnodiales,Cladosporiaceae,Cladosporium,delicatulum,cluster0
482,20150218,44797-095,Eptesicus fuscus,Iowa,WI,WI7,44797_095_1SD,MK794274,100,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,,cluster2
483,20150218,44797-095,Eptesicus fuscus,Iowa,WI,WI7,44797_095_2SD,MK794275,2,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Vishniacozyma,,cluster71
484,20150218,44797-095,Eptesicus fuscus,Iowa,WI,WI7,44797_095_3SD,MK794276,2,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Humicola,,cluster69
485,20150218,44797-096,Eptesicus fuscus,Iowa,WI,WI7,44797_096_1LNA,MK794277,13,Ascomycota,Leotiomycetes,Thelebolales,Pseudeurotiaceae,Pseudogymnoascus,,cluster9
486,20150218,44797-096,Eptesicus fuscus,Iowa,WI,WI7,44797_096_1SD,MK794278,12,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
487,20150218,44797-096,Eptesicus fuscus,Iowa,WI,WI7,44797_096_2LNA,MK794279,2,Ascomycota,Leotiomycetes,Thelebolales,Pseudeurotiaceae,Pseudogymnoascus,appendiculatus,cluster9
488,20150218,44797-096,Eptesicus fuscus,Iowa,WI,WI7,44797_096_2SD,MK794280,500,Basidiomycota,Microbotryomycetes,Leucosporidiales,Leucosporidiaceae,Leucosporidium,,cluster52
489,20150218,44797-096,Eptesicus fuscus,Iowa,WI,WI7,44797_096_3SD,MK794281,39,Ascomycota,Leotiomycetes,Thelebolales,Pseudeurotiaceae,Pseudogymnoascus,,cluster9
490,20150218,44797-097,Eptesicus fuscus,Iowa,WI,WI7,44797_097_1DTM,MK794282,1,Ascomycota,Sordariomycetes,Ophiostomatales,Ophiostomataceae,Sporothrix,,cluster101
491,20150218,44797-097,Eptesicus fuscus,Iowa,WI,WI7,44797_097_1LNA,MK794283,2,Ascomycota,Sordariomycetes,Ophiostomatales,Ophiostomataceae,Sporothrix,mexicana,cluster101
492,20150218,44797-097,Eptesicus fuscus,Iowa,WI,WI7,44797_097_1SD,MK794284,20,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
493,20150218,44797-097,Eptesicus fuscus,Iowa,WI,WI7,44797_097_2DTM,MK794285,1,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,,cluster97
494,20150218,44797-097,Eptesicus fuscus,Iowa,WI,WI7,44797_097_2SD,MK794286,500,Basidiomycota,Microbotryomycetes,Leucosporidiales,Leucosporidiaceae,Leucosporidium,,cluster52
495,20150218,44797-097,Eptesicus fuscus,Iowa,WI,WI7,44797_097_4SD,MK794287,2,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Phialophora,hyalina,cluster6
496,20150218,44797-098,Eptesicus fuscus,Iowa,WI,WI7,44797_098_1DTM,MK794288,2,Ascomycota,Leotiomycetes,Thelebolales,Pseudeurotiaceae,Pseudogymnoascus,,cluster9
497,20150218,44797-098,Eptesicus fuscus,Iowa,WI,WI7,44797_098_1LNA,MK794289,1,Ascomycota,Saccharomycetes,Saccharomycetales,Trichomonascaceae,Trichomonascus,apis,cluster196
498,20150218,44797-098,Eptesicus fuscus,Iowa,WI,WI7,44797_098_1SD,MK794290,18,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,,cluster2
499,20150218,44797-098,Eptesicus fuscus,Iowa,WI,WI7,44797_098_2DTM,MK794291,1,Ascomycota,Leotiomycetes,Thelebolales,Pseudeurotiaceae,Pseudogymnoascus,,cluster26
500,20150218,44797-098,Eptesicus fuscus,Iowa,WI,WI7,44797_098_2LNA,MK794292,1,Ascomycota,Leotiomycetes,Thelebolales,Pseudeurotiaceae,Pseudogymnoascus,appendiculatus,cluster9
501,20150218,44797-098,Eptesicus fuscus,Iowa,WI,WI7,44797_098_2SD,MK794293,500,Basidiomycota,Microbotryomycetes,Leucosporidiales,Leucosporidiaceae,Leucosporidium,,cluster52
502,20150218,44797-098,Eptesicus fuscus,Iowa,WI,WI7,44797_098_3LNA,MK794294,5,Ascomycota,Leotiomycetes,Thelebolales,Pseudeurotiaceae,Pseudogymnoascus,,cluster9
503,20150218,44797-098,Eptesicus fuscus,Iowa,WI,WI7,44797_098_3SD,MK794295,3,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,,cluster24
504,20150218,44797-098,Eptesicus fuscus,Iowa,WI,WI7,44797_098_4SD,MK794296,30,Ascomycota,Leotiomycetes,Thelebolales,Pseudeurotiaceae,Pseudogymnoascus,,cluster9
505,20150218,44797-098,Eptesicus fuscus,Iowa,WI,WI7,44797_098_5SD,MK794297,5,Ascomycota,Leotiomycetes,Thelebolales,Pseudeurotiaceae,Pseudogymnoascus,,cluster26
506,20150218,44797-099,Eptesicus fuscus,Iowa,WI,WI7,44797_099_1DTM,MK794298,1,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,Auxarthron,umbrinum,cluster45
507,20150218,44797-099,Eptesicus fuscus,Iowa,WI,WI7,44797_099_1LNA,MK794299,3,Ascomycota,Eurotiomycetes,Onygenales,incertae sedis,Chrysosporium,,cluster46
508,20150218,44797-099,Eptesicus fuscus,Iowa,WI,WI7,44797_099_1SD,MK794300,5,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
509,20150218,44797-099,Eptesicus fuscus,Iowa,WI,WI7,44797_099_2LNA,MK794301,1,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,,cluster97
510,20150218,44797-099,Eptesicus fuscus,Iowa,WI,WI7,44797_099_2SD,MK794302,100,Basidiomycota,Microbotryomycetes,Leucosporidiales,Leucosporidiaceae,Leucosporidium,,cluster52
511,20150218,44797-099,Eptesicus fuscus,Iowa,WI,WI7,44797_099_3SD,MK794303,2,Ascomycota,Leotiomycetes,Helotiales,Myxotrichaceae,Oidiodendron,,cluster60
512,20150127,44797-100,Myotis septentrionalis,Crawford ,WI,WI4,44797_100_1DTM,MK794304,2,Ascomycota,,,,,,cluster144
513,20150127,44797-100,Myotis septentrionalis,Crawford ,WI,WI4,44797_100_1LNA,MK794305,27,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,,cluster11
514,20150127,44797-101,Myotis septentrionalis,Crawford ,WI,WI4,44797_101_1DTM,MK794306,33,Ascomycota,Leotiomycetes,Helotiales,Myxotrichaceae,Oidiodendron,,cluster19
515,20150127,44797-101,Myotis septentrionalis,Crawford ,WI,WI4,44797_101_1SD,MK794307,2,Ascomycota,Leotiomycetes,Thelebolales,Pseudeurotiaceae,Pseudogymnoascus,destructans,cluster26
516,20150127,44797-101,Myotis septentrionalis,Crawford ,WI,WI4,44797_101_2SD,MK794308,29,Ascomycota,Leotiomycetes,Thelebolales,Pseudeurotiaceae,Pseudogymnoascus,destructans,cluster26
517,20150127,44797-102,Myotis septentrionalis,Crawford ,WI,WI4,44797_102_1SD,MK794309,25,Ascomycota,Leotiomycetes,Thelebolales,Pseudeurotiaceae,Pseudogymnoascus,destructans,cluster26
518,20150128,44797-103,Myotis septentrionalis,Crawford,WI,WI2,44797_103_1LNA,MK794310,2,Ascomycota,,,,,,cluster144
519,20150128,44797-103,Myotis septentrionalis,Crawford,WI,WI2,44797_103_1SD,MK794311,2,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,parvispora,cluster58
520,20150128,44797-103,Myotis septentrionalis,Crawford,WI,WI2,44797_103_2LNA,MK794312,100,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,,cluster11
521,20150128,44797-104,Myotis septentrionalis,Crawford,WI,WI2,44797_104_1LNA,MK794313,5,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,,cluster11
522,20150128,44797-108,Myotis septentrionalis,Crawford,WI,WI2,44797_108_1DTM,MK794314,4,Ascomycota,Dothideomycetes,Capnodiales,Mycosphaerellaceae,Acrodontium,crateriforme,cluster8
523,20150128,44797-108,Myotis septentrionalis,Crawford,WI,WI2,44797_108_1SD,MK794315,26,Ascomycota,Dothideomycetes,Capnodiales,Mycosphaerellaceae,Acrodontium,crateriforme,cluster8
524,20150129,44797-111,Myotis septentrionalis,Richland,WI,WI5,44797_111_1SD,MK794316,22,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,dichotoma,cluster104
525,20150129,44797-114,Myotis septentrionalis,Richland,WI,WI5,44797_114_1SD,MK794317,2,Ascomycota,Leotiomycetes,Thelebolales,Pseudeurotiaceae,Pseudogymnoascus,appendiculatus,cluster9
526,20150129,44797-114,Myotis septentrionalis,Richland,WI,WI5,44797_114_2SD,MK794318,4,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
527,20150129,44797-115,Myotis septentrionalis,Richland,WI,WI5,44797_115_1LNA,MK794319,1,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,,cluster11
528,20150129,44797-116,Myotis septentrionalis,Richland,WI,WI5,44797_116_1DTM,MK794320,1,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Simplicillium,lanosoniveum,cluster133
529,20150129,44797-116,Myotis septentrionalis,Richland,WI,WI5,44797_116_1SD,MK794321,3,Ascomycota,Leotiomycetes,Thelebolales,Pseudeurotiaceae,Pseudogymnoascus,,cluster26
530,20150205,44797-117,Myotis septentrionalis,Iron,WI,WI6,44797_117_1SD,MK794322,4,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,,cluster13
531,20150205,44797-118,Myotis septentrionalis,Iron,WI,WI6,44797_118_1SD,MK794323,2,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,parvispora,cluster171
532,20150205,44797-119,Myotis septentrionalis,Iron,WI,WI6,44797_119_1DTM,MK794324,7,Ascomycota,Leotiomycetes,Thelebolales,Pseudeurotiaceae,Pseudogymnoascus,roseus,cluster9
533,20150205,44797-119,Myotis septentrionalis,Iron,WI,WI6,44797_119_1LNA,MK794325,1,Ascomycota,Leotiomycetes,Thelebolales,Pseudeurotiaceae,Pseudogymnoascus,,cluster26
534,20150205,44797-119,Myotis septentrionalis,Iron,WI,WI6,44797_119_1SD,MK794326,8,Ascomycota,Leotiomycetes,Thelebolales,Pseudeurotiaceae,Pseudeurotium,,cluster56
535,20150205,44797-119,Myotis septentrionalis,Iron,WI,WI6,44797_119_2DTM,MK794327,4,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Verticillium,leptobactrum,cluster21
536,20150205,44797-119,Myotis septentrionalis,Iron,WI,WI6,44797_119_2SD,MK794328,3,Ascomycota,Leotiomycetes,Thelebolales,Pseudeurotiaceae,Pseudogymnoascus,,cluster26
537,20150205,44797-119,Myotis septentrionalis,Iron,WI,WI6,44797_119_3DTM,MK794329,1,Ascomycota,Leotiomycetes,Thelebolales,Pseudeurotiaceae,Pseudogymnoascus,roseus,cluster26
538,20150205,44797-119,Myotis septentrionalis,Iron,WI,WI6,44797_119_3SD,MK794330,8,Ascomycota,Leotiomycetes,Thelebolales,Pseudeurotiaceae,Pseudeurotium,,cluster56
539,20150205,44797-119,Myotis septentrionalis,Iron,WI,WI6,44797_119_4SD,MK794331,5,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,,cluster24
540,20150205,44797-119,Myotis septentrionalis,Iron,WI,WI6,44797_119_5SD,MK794332,13,Ascomycota,Leotiomycetes,Thelebolales,Pseudeurotiaceae,Pseudogymnoascus,,cluster26
541,20150205,44797-119,Myotis septentrionalis,Iron,WI,WI6,44797_119_6SD,MK794333,7,Ascomycota,Leotiomycetes,Thelebolales,Pseudeurotiaceae,Pseudogymnoascus,,cluster26
542,20150205,44797-120,Myotis septentrionalis,Iron,WI,WI6,44797_120_1DTM,MK794334,1,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Verticillium,leptobactrum,cluster22
543,20150205,44797-120,Myotis septentrionalis,Iron,WI,WI6,44797_120_1SD,MK794335,4,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,,cluster24
544,20150205,44797-120,Myotis septentrionalis,Iron,WI,WI6,44797_120_2DTM,MK794336,4,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Cutaneotrichosporon,,cluster159
545,20150205,44797-120,Myotis septentrionalis,Iron,WI,WI6,44797_120_2SD,MK794337,5,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,parvispora,cluster171
546,20150205,44797-120,Myotis septentrionalis,Iron,WI,WI6,44797_120_3SD,MK794338,2,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Cutaneotrichosporon,,cluster159
547,20150205,44797-120,Myotis septentrionalis,Iron,WI,WI6,44797_120_4SD,MK794339,2,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Verticillium,leptobactrum,cluster22
548,20150205,44797-121,Myotis septentrionalis,Iron,WI,WI6,44797_121_1DTM,MK794340,1,Ascomycota,Sordariomycetes,Ophiostomatales,Ophiostomataceae,Sporothrix,mexicana,cluster101
549,20150205,44797-121,Myotis septentrionalis,Iron,WI,WI6,44797_121_1SD,MK794341,8,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,,cluster13
550,20150205,44797-122,Myotis septentrionalis,Iron,WI,WI6,44797_122_1DTM,MK794342,2,Ascomycota,Sordariomycetes,Ophiostomatales,Ophiostomataceae,Sporothrix,mexicana,cluster101
551,20150205,44797-122,Myotis septentrionalis,Iron,WI,WI6,44797_122_1SD,MK794343,10,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,,cluster13
552,20150205,44797-122,Myotis septentrionalis,Iron,WI,WI6,44797_122_2SD,MK794344,100,Basidiomycota,Microbotryomycetes,Leucosporidiales,Leucosporidiaceae,Leucosporidium,,cluster52
553,20150302,44797-124,Myotis septentrionalis,Manitowoc,WI,WI8,44797_124_1LNA,MK794345,3,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,,cluster11
554,20150302,44797-127,Myotis septentrionalis,Manitowoc,WI,WI8,44797_127_1LNA,MK794346,11,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,,cluster11
555,20150302,44797-127,Myotis septentrionalis,Manitowoc,WI,WI8,44797_127_1SD,MK794347,1,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Cutaneotrichosporon,moniliiforme,cluster44
556,20150302,44797-130,Myotis septentrionalis,Manitowoc,WI,WI8,44797_130_1LNA,MK794348,1,Ascomycota,Leotiomycetes,Thelebolales,Pseudeurotiaceae,Pseudogymnoascus,,cluster9
557,20150302,44797-131,Myotis septentrionalis,Manitowoc,WI,WI8,44797_131_1LNA,MK794349,10,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,,cluster11
558,20150302,44797-131,Myotis septentrionalis,Manitowoc,WI,WI8,44797_131_1SD,MK794350,1,Ascomycota,Sordariomycetes,Hypocreales,incertae sedis,Sarocladium,,cluster34
559,20150211,44797-133,Myotis grisescens,Jackson,AL,AL1,44797_133_1DTM,MK794351,1,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Cutaneotrichosporon,moniliiforme,cluster44
560,20150211,44797-133,Myotis grisescens,Jackson,AL,AL1,44797_133_1SD,MK794352,500,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
561,20150211,44797-134,Perimyotis subflavus,Jackson,AL,AL1,44797_134_1SD,MK794353,1,Ascomycota,Leotiomycetes,Thelebolales,Pseudeurotiaceae,Pseudogymnoascus,destructans,cluster26
562,20150211,44797-135,Myotis sodalis,Jackson,AL,AL1,44797_135_1LNA,MK794354,31,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,,cluster11
563,20150211,44797-135,Myotis sodalis,Jackson,AL,AL1,44797_135_1SD,MK794355,100,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
564,20150211,44797-135,Myotis sodalis,Jackson,AL,AL1,44797_135_2SD,MK794356,1,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Cutaneotrichosporon,moniliiforme,cluster44
565,20150211,44797-135,Myotis sodalis,Jackson,AL,AL1,44797_135_3SD,MK794357,3,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,,cluster2
566,20150211,44797-136,Myotis grisescens,Jackson,AL,AL1,44797_136_1LNA,MK794358,1,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,Auxarthron,thaxteri,cluster42
567,20150211,44797-136,Myotis grisescens,Jackson,AL,AL1,44797_136_1SD,MK794359,100,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
568,20150211,44797-136,Myotis grisescens,Jackson,AL,AL1,44797_136_2SD,MK794360,2,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
569,20150211,44797-137,Myotis grisescens,Jackson,AL,AL1,44797_137_1LNA,MK794361,20,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,,cluster11
570,20150211,44797-137,Myotis grisescens,Jackson,AL,AL1,44797_137_1SD,MK794362,106,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
571,20150211,44797-138,Myotis grisescens,Jackson,AL,AL1,44797_138_1LNA,MK794363,10,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Cutaneotrichosporon,moniliiforme,cluster44
572,20150211,44797-138,Myotis grisescens,Jackson,AL,AL1,44797_138_1SD,MK794364,100,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,,cluster2
573,20150211,44797-138,Myotis grisescens,Jackson,AL,AL1,44797_138_2LNA,MK794365,4,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,,cluster11
574,20150211,44797-138,Myotis grisescens,Jackson,AL,AL1,44797_138_2SD,MK794366,7,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Cutaneotrichosporon,moniliiforme,cluster44
575,20150211,44797-139,Myotis grisescens,Jackson,AL,AL1,44797_139_1LNA,MK794367,1,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Cutaneotrichosporon,moniliiforme,cluster44
576,20150211,44797-139,Myotis grisescens,Jackson,AL,AL1,44797_139_1SD,MK794368,100,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
577,20150211,44797-139,Myotis grisescens,Jackson,AL,AL1,44797_139_2LNA,MK794369,9,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,,cluster11
578,20150211,44797-139,Myotis grisescens,Jackson,AL,AL1,44797_139_2SD,MK794370,2,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
579,20150211,44797-141,Myotis grisescens,Jackson,AL,AL1,44797_141_1DTM,MK794371,5,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,,cluster2
580,20150211,44797-141,Myotis grisescens,Jackson,AL,AL1,44797_141_1LNA,MK794372,5,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Cutaneotrichosporon,moniliiforme,cluster44
581,20150211,44797-141,Myotis grisescens,Jackson,AL,AL1,44797_141_1SD,MK794373,100,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
582,20150211,44797-141,Myotis grisescens,Jackson,AL,AL1,44797_141_2SD,MK794374,1,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Cutaneotrichosporon,moniliiforme,cluster44
583,20150211,44797-141,Myotis grisescens,Jackson,AL,AL1,44797_141_3LNA,MK794375,62,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,,cluster11
584,20150211,44797-142,Myotis grisescens,Jackson,AL,AL1,44797_142_1LNA,MK794376,53,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Cutaneotrichosporon,moniliiforme,cluster44
585,20150211,44797-142,Myotis grisescens,Jackson,AL,AL1,44797_142_1SD,MK794377,100,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
586,20150211,44797-142,Myotis grisescens,Jackson,AL,AL1,44797_142_2SD,MK794378,38,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Cutaneotrichosporon,moniliiforme,cluster44
587,20150211,44797-142,Myotis grisescens,Jackson,AL,AL1,44797_142_3SD,MK794379,1,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,,cluster2
588,20150211,44797-143,Myotis grisescens,Jackson,AL,AL1,44797_143_1LNA,MK794380,7,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Cutaneotrichosporon,moniliiforme,cluster44
589,20150211,44797-143,Myotis grisescens,Jackson,AL,AL1,44797_143_1SD,MK794381,103,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
590,20150211,44797-143,Myotis grisescens,Jackson,AL,AL1,44797_143_2SD,MK794382,28,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Cutaneotrichosporon,moniliiforme,cluster44
591,20150211,44797-143,Myotis grisescens,Jackson,AL,AL1,44797_143_3LNA,MK794383,1,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,,cluster11
592,20150211,44797-143,Myotis grisescens,Jackson,AL,AL1,44797_143_4SD,MK794384,1,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,,cluster2
593,20150211,44797-144,Myotis grisescens,Jackson,AL,AL1,44797_144_1LNA,MK794385,27,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Cutaneotrichosporon,moniliiforme,cluster44
594,20150211,44797-144,Myotis grisescens,Jackson,AL,AL1,44797_144_1SD,MK794386,100,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
595,20150211,44797-144,Myotis grisescens,Jackson,AL,AL1,44797_144_2SD,MK794387,13,Ascomycota,Dothideomycetes,Dothideales,Aureobasidiaceae,Aureobasidium,namibiae,cluster43
596,20150211,44797-144,Myotis grisescens,Jackson,AL,AL1,44797_144_3SD,MK794388,5,Ascomycota,Leotiomycetes,Thelebolales,Pseudeurotiaceae,Pseudogymnoascus,,cluster26
597,20150211,44797-144,Myotis grisescens,Jackson,AL,AL1,44797_144_4SD,MK794389,7,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,hansenii,cluster2
598,20150211,44797-144,Myotis grisescens,Jackson,AL,AL1,44797_144_5SD,MK794390,1,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Cutaneotrichosporon,moniliiforme,cluster44
